unique_student_id,schlyear,exgrade,exam_name
1072,2015,86,English exam
1854,2015,88,English exam
1854,2016,88,English exam
1685,2015,58,Math exam
1685,2015,74,Math exam
1685,2016,95,English exam
2918,2014,77,English exam
2918,2015,78,English exam
1747,2016,85,English exam
2206,2015,51,English exam
2206,2015,79,English exam
2206,2016,43,Math exam
2717,2016,80,English exam
1629,2015,76,English exam
3085,2015,94,English exam
3085,2015,93,English exam
3085,2015,75,Math exam
2575,2016,86,English exam
420,2015,68,Math exam
420,2016,87,English exam
382,2015,92,English exam
382,2015,89,Math exam
3404,2015,83,English exam
3404,2015,28,Math exam
492,2015,86,English exam
492,2015,56,Math exam
492,2015,44,Math exam
3001,2016,52,English exam
3001,2016,74,English exam
3001,2016,58,English exam
1612,2016,82,English exam
960,2015,79,English exam
3078,2015,85,English exam
2309,2015,72,English exam
2309,2015,45,Math exam
2309,2016,74,English exam
1288,2015,92,Math exam
1288,2016,95,English exam
1381,2014,96,English exam
1381,2015,67,Math exam
1381,2015,68,Math exam
389,2016,69,English exam
2295,2015,85,English exam
2295,2015,67,Math exam
3884,2014,76,English exam
3884,2014,68,English exam
1044,2017,89,English exam
1567,2016,86,English exam
1567,2016,74,English exam
1233,2015,88,Math exam
1233,2016,88,English exam
1746,2016,88,English exam
994,2015,86,English exam
994,2015,80,Math exam
2591,2015,90,English exam
1702,2015,95,Math exam
1702,2016,95,English exam
2492,2016,81,English exam
2754,2014,55,English exam
2754,2015,82,English exam
3814,2015,79,English exam
2217,2014,78,English exam
2217,2015,85,English exam
2217,2015,57,Math exam
2217,2015,61,Math exam
2724,2016,86,English exam
2724,2016,80,English exam
543,2016,80,English exam
1777,2016,85,English exam
1449,2015,83,English exam
146,2016,88,English exam
67,2016,88,English exam
3161,2015,89,English exam
3161,2015,83,Math exam
2064,2016,76,English exam
1210,2014,72,English exam
1210,2016,45,English exam
3812,2014,78,English exam
1030,2015,88,Math exam
1030,2016,87,English exam
2306,2015,89,English exam
3305,2014,78,Math exam
3305,2015,95,English exam
3348,2015,85,English exam
3348,2015,41,Math exam
1878,2015,97,Math exam
1878,2016,95,English exam
569,2016,81,English exam
1710,2014,66,English exam
1710,2014,76,English exam
1710,2014,58,Math exam
1710,2014,56,Math exam
1896,2015,89,English exam
1896,2015,95,Math exam
122,2015,62,English exam
122,2016,92,English exam
122,2016,69,English exam
3295,2015,90,English exam
3295,2015,68,Math exam
3295,2015,70,Math exam
3364,2016,90,English exam
3857,2011,77,English exam
3857,2011,77,English exam
3857,2013,91,Math exam
3857,2014,91,English exam
242,2016,58,English exam
3462,2014,78,Math exam
3462,2015,88,English exam
3269,2014,76,English exam
3069,2014,60,English exam
3069,2014,78,English exam
3069,2015,62,English exam
3069,2015,45,Math exam
3069,2016,69,Math exam
1139,2016,85,English exam
3725,2015,60,English exam
3725,2015,43,English exam
3725,2016,71,English exam
1695,2015,79,English exam
1695,2015,55,Math exam
467,2017,55,English exam
232,2015,85,English exam
232,2015,72,Math exam
2817,2016,85,English exam
3261,2014,67,English exam
3261,2014,89,English exam
3261,2015,86,Math exam
210,2015,33,English exam
210,2015,81,English exam
3203,2015,89,Math exam
3203,2016,90,English exam
975,2015,93,English exam
975,2015,97,Math exam
2779,2015,76,English exam
2779,2015,92,Math exam
1090,2016,95,English exam
1797,2014,60,English exam
1797,2014,78,English exam
215,2015,56,Math exam
215,2016,95,English exam
215,2016,58,Math exam
281,2013,61,Math exam
281,2014,78,English exam
3623,2016,99,English exam
730,2015,87,English exam
730,2015,70,English exam
337,2015,51,English exam
337,2015,69,English exam
337,2015,69,Math exam
337,2016,82,English exam
3329,2016,83,English exam
3570,2013,73,English exam
3570,2014,75,English exam
3570,2014,71,English exam
3570,2015,42,Math exam
3570,2016,38,Math exam
934,2014,85,English exam
934,2014,58,Math exam
934,2014,62,Math exam
934,2015,48,Math exam
934,2015,55,Math exam
3626,2015,76,English exam
1995,2015,88,English exam
1995,2015,97,Math exam
3654,2015,93,English exam
3654,2015,52,Math exam
3654,2016,42,Math exam
2806,2014,66,English exam
2143,2016,94,English exam
2143,2016,96,Math exam
3805,2015,87,English exam
3805,2015,94,Math exam
1961,2014,86,English exam
1961,2014,99,Math exam
2847,2014,65,Math exam
2847,2015,95,English exam
2847,2015,52,Math exam
227,2015,70,Math exam
227,2016,89,English exam
466,2014,83,English exam
466,2014,80,English exam
466,2015,79,Math exam
466,2016,85,Math exam
412,2016,69,English exam
3396,2015,78,English exam
632,2015,81,English exam
632,2015,51,English exam
3576,2016,83,English exam
3372,2015,62,Math exam
3372,2016,88,English exam
3180,2016,88,English exam
1114,2016,72,English exam
1114,2017,85,English exam
1630,2015,88,English exam
1630,2015,62,Math exam
1499,2014,62,English exam
1499,2015,47,English exam
1499,2015,43,English exam
1499,2016,66,English exam
1436,2016,98,English exam
2511,2014,85,English exam
2511,2014,78,English exam
2511,2015,60,Math exam
3918,2015,87,English exam
1460,2015,22,English exam
1460,2016,55,English exam
1460,2016,20,English exam
1460,2017,72,English exam
1307,2015,80,English exam
2262,2016,85,English exam
1349,2016,80,English exam
1468,2016,74,English exam
603,2015,74,English exam
603,2015,48,English exam
1965,2014,79,English exam
1965,2014,73,English exam
1965,2014,51,Math exam
1965,2014,60,Math exam
1965,2015,52,Math exam
2395,2016,65,English exam
80,2015,88,English exam
746,2016,65,English exam
830,2015,80,English exam
830,2015,63,Math exam
2026,2015,79,English exam
2026,2016,85,English exam
947,2015,89,Math exam
947,2016,99,English exam
871,2014,92,English exam
871,2014,80,English exam
871,2015,62,Math exam
871,2015,44,Math exam
871,2016,55,Math exam
1017,2013,83,English exam
1017,2015,91,English exam
1017,2015,64,Math exam
2822,2016,86,English exam
2374,2015,86,English exam
2374,2015,78,Math exam
3326,2016,86,English exam
3316,2017,13,English exam
1781,2016,71,English exam
910,2015,66,English exam
910,2015,37,Math exam
910,2016,81,English exam
3420,2016,88,English exam
1160,2015,74,Math exam
1160,2016,90,English exam
2115,2016,86,English exam
243,2015,57,English exam
243,2015,55,English exam
243,2016,39,English exam
243,2016,45,English exam
243,2017,69,English exam
1171,2016,66,English exam
1171,2017,65,English exam
3056,2015,74,English exam
3056,2016,87,English exam
3056,2016,76,English exam
2761,2015,73,Math exam
2761,2016,98,English exam
764,2014,98,Math exam
764,2015,90,English exam
532,2016,69,English exam
532,2017,66,English exam
3055,2015,65,English exam
3055,2016,85,English exam
3336,2015,99,Math exam
3336,2016,91,English exam
3815,2016,82,English exam
1222,2016,79,English exam
1222,2016,69,English exam
1717,2016,92,English exam
2962,2015,91,English exam
3659,2012,71,English exam
3659,2012,71,English exam
3659,2014,89,English exam
3659,2014,85,Math exam
3767,2014,98,Math exam
3767,2015,99,English exam
3673,2015,96,English exam
400,2016,65,English exam
400,2016,58,English exam
400,2016,66,English exam
400,2017,57,English exam
3689,2015,85,English exam
3689,2015,75,Math exam
3034,2017,57,English exam
388,2015,79,English exam
388,2015,89,English exam
388,2015,89,English exam
388,2015,69,Math exam
388,2015,88,Math exam
330,2015,65,English exam
330,2015,48,English exam
2773,2016,90,English exam
2773,2016,34,Math exam
1361,2015,74,English exam
3027,2015,66,Math exam
3027,2016,91,English exam
3027,2016,71,English exam
1851,2015,83,Math exam
1851,2016,85,English exam
3507,2016,83,English exam
3712,2013,89,Math exam
3712,2015,97,English exam
3712,2015,79,English exam
2015,2014,72,English exam
2015,2016,76,English exam
142,2014,75,English exam
142,2014,50,English exam
142,2015,82,English exam
142,2015,65,Math exam
3164,2014,94,Math exam
3164,2015,82,English exam
514,2016,47,English exam
514,2016,58,English exam
514,2017,55,English exam
3720,2014,87,English exam
3720,2016,34,Math exam
3430,2015,67,English exam
3430,2015,65,English exam
3430,2016,65,English exam
3319,2015,83,English exam
3325,2015,92,English exam
3325,2015,91,Math exam
1538,2015,81,English exam
1538,2015,51,English exam
1538,2015,54,Math exam
839,2015,85,English exam
3800,2015,93,English exam
2423,2016,85,English exam
2992,2015,78,English exam
433,2015,72,English exam
433,2016,81,English exam
2052,2014,90,Math exam
2052,2015,85,English exam
3717,2016,80,English exam
1083,2013,53,English exam
1083,2014,60,English exam
1083,2015,83,English exam
1798,2014,88,Math exam
1798,2015,87,English exam
2939,2015,91,English exam
2939,2015,76,Math exam
624,2016,89,English exam
3753,2015,79,English exam
3753,2015,81,English exam
3753,2015,75,Math exam
3753,2015,83,Math exam
1416,2014,74,English exam
1416,2015,86,English exam
1416,2015,91,Math exam
729,2016,83,English exam
1154,2016,80,English exam
1056,2015,83,Math exam
1056,2016,94,English exam
2308,2016,79,English exam
2417,2016,87,English exam
3020,2016,79,English exam
2916,2014,77,Math exam
2916,2015,90,English exam
1906,2015,92,English exam
1767,2016,74,English exam
3943,2015,85,English exam
3943,2015,65,English exam
52,2014,82,English exam
52,2015,89,English exam
52,2015,49,Math exam
52,2016,60,Math exam
3177,2014,27,Math exam
3177,2015,91,English exam
2268,2014,81,English exam
2268,2014,66,English exam
2268,2014,65,Math exam
1795,2016,91,English exam
1670,2015,82,English exam
1670,2015,48,English exam
14,2015,96,English exam
2031,2015,76,English exam
1976,2015,85,English exam
1976,2016,80,English exam
3854,2015,95,Math exam
3854,2016,96,English exam
1554,2014,79,English exam
1554,2014,75,English exam
511,2014,86,English exam
511,2014,80,Math exam
2469,2016,24,English exam
2469,2017,44,English exam
3879,2014,74,English exam
384,2015,82,English exam
172,2014,52,Math exam
172,2015,90,English exam
172,2015,46,Math exam
172,2015,44,Math exam
362,2014,88,English exam
362,2015,75,Math exam
2248,2015,95,English exam
1325,2014,66,Math exam
1325,2015,88,English exam
1325,2015,69,Math exam
2524,2014,58,English exam
2524,2014,93,English exam
2524,2014,62,Math exam
2524,2014,40,Math exam
2524,2015,69,Math exam
2213,2016,80,English exam
2213,2016,89,English exam
1415,2015,47,English exam
1415,2015,79,English exam
1199,2014,79,English exam
1199,2015,76,English exam
1199,2016,76,English exam
2475,2014,68,English exam
2475,2015,81,English exam
3283,2014,87,English exam
3283,2014,33,Math exam
3283,2014,60,Math exam
3283,2015,56,Math exam
763,2017,69,English exam
3806,2013,78,Math exam
3806,2014,83,English exam
661,2015,76,English exam
661,2015,41,Math exam
1879,2015,91,English exam
1879,2015,66,Math exam
2792,2016,85,English exam
2800,2014,69,English exam
2800,2014,68,English exam
2800,2014,62,English exam
2800,2015,76,English exam
2800,2015,58,English exam
2800,2016,65,English exam
2800,2016,69,English exam
3823,2015,79,English exam
3679,2014,74,Math exam
3679,2015,93,English exam
3679,2015,74,Math exam
3679,2015,77,Math exam
1782,2016,88,English exam
2848,2015,79,English exam
2848,2015,63,Math exam
2848,2016,70,Math exam
1930,2016,89,English exam
1481,2015,85,English exam
1481,2015,62,Math exam
1481,2016,59,Math exam
1527,2015,86,Math exam
1527,2016,90,English exam
79,2014,62,English exam
79,2014,71,English exam
79,2014,65,Math exam
2454,2016,90,English exam
2867,2013,65,English exam
2867,2014,87,English exam
2867,2015,92,English exam
2867,2015,59,Math exam
2556,2015,89,English exam
1529,2016,99,English exam
597,2015,86,English exam
597,2015,89,Math exam
2137,2013,85,English exam
2137,2013,94,Math exam
792,2016,96,English exam
792,2016,80,English exam
3234,2015,82,English exam
3234,2015,94,Math exam
3855,2015,82,English exam
3989,2014,74,English exam
3989,2014,62,English exam
3989,2015,66,English exam
3989,2015,46,Math exam
3989,2016,80,English exam
3989,2016,36,Math exam
2438,2014,58,English exam
2438,2014,53,English exam
2438,2014,72,English exam
2438,2015,76,English exam
2167,2015,85,English exam
3682,2016,74,English exam
3682,2017,79,English exam
233,2014,58,Math exam
233,2014,69,Math exam
233,2015,87,English exam
1962,2016,65,English exam
2490,2013,62,English exam
2490,2013,85,English exam
2490,2015,85,English exam
1385,2015,83,English exam
1385,2015,82,English exam
1385,2015,98,Math exam
2019,2016,86,English exam
2428,2016,85,English exam
2130,2015,56,Math exam
2130,2015,58,Math exam
2130,2016,95,English exam
2199,2014,85,English exam
2368,2014,7,English exam
2368,2014,17,English exam
2368,2014,18,English exam
2368,2014,29,English exam
2368,2015,31,English exam
2368,2015,43,English exam
2368,2015,24,English exam
2368,2016,6,English exam
2368,2016,11,English exam
3091,2013,61,English exam
3091,2015,85,English exam
1712,2016,94,English exam
1662,2014,79,Math exam
1662,2015,94,English exam
3089,2014,69,English exam
3089,2014,56,English exam
3089,2016,65,English exam
2692,2014,82,English exam
2692,2015,85,English exam
2692,2015,63,Math exam
2692,2015,59,Math exam
2692,2016,65,Math exam
3681,2017,81,English exam
693,2014,79,English exam
693,2015,55,Math exam
1636,2016,87,English exam
3355,2014,63,English exam
3355,2015,76,English exam
3355,2015,65,English exam
3391,2014,99,English exam
3391,2015,64,Math exam
844,2016,86,English exam
1799,2016,57,English exam
1799,2016,66,English exam
1799,2017,52,English exam
3037,2015,91,English exam
3445,2015,62,English exam
3445,2016,71,English exam
3834,2015,82,English exam
2114,2015,65,English exam
3984,2017,88,English exam
1505,2015,72,English exam
1505,2015,42,Math exam
1505,2016,86,English exam
3401,2014,51,English exam
3401,2014,81,English exam
3401,2015,82,English exam
2471,2015,79,English exam
3021,2016,86,English exam
665,2014,79,English exam
665,2014,77,English exam
665,2015,14,Math exam
665,2016,42,Math exam
1764,2016,85,English exam
1736,2016,74,English exam
2670,2016,24,English exam
2670,2016,31,English exam
2670,2017,60,English exam
2946,2015,90,Math exam
2946,2016,87,English exam
3557,2014,79,English exam
1355,2015,65,English exam
1355,2016,65,English exam
1355,2016,69,English exam
1355,2017,74,English exam
1996,2015,76,English exam
1996,2015,72,English exam
1996,2015,57,Math exam
1992,2015,78,English exam
1992,2016,85,English exam
810,2016,81,English exam
715,2014,65,English exam
715,2015,66,English exam
715,2015,70,Math exam
715,2016,80,English exam
1370,2015,79,English exam
1370,2015,82,English exam
1980,2015,25,English exam
1980,2015,37,English exam
1980,2016,28,English exam
1980,2016,48,English exam
1980,2017,77,English exam
432,2015,98,Math exam
432,2016,94,English exam
549,2015,76,English exam
3061,2014,85,English exam
3061,2014,49,Math exam
3061,2015,92,English exam
3061,2015,71,Math exam
3061,2015,59,Math exam
3217,2016,79,English exam
1147,2014,53,English exam
1147,2014,48,English exam
1147,2015,66,English exam
3930,2014,44,Math exam
3930,2014,74,Math exam
3930,2015,93,English exam
3930,2015,80,English exam
1312,2016,87,English exam
2776,2016,66,English exam
2776,2016,69,English exam
3313,2015,40,English exam
3313,2015,58,English exam
3313,2016,43,English exam
3313,2016,55,English exam
3313,2016,31,English exam
3313,2017,60,English exam
1200,2012,47,English exam
1200,2012,54,English exam
1200,2013,57,English exam
1200,2013,67,English exam
263,2014,99,Math exam
263,2015,93,English exam
3068,2015,78,English exam
3068,2015,80,Math exam
1601,2014,75,English exam
1601,2014,51,English exam
1601,2015,72,English exam
1601,2017,87,English exam
62,2015,86,English exam
62,2015,64,Math exam
62,2015,47,Math exam
824,2015,60,English exam
824,2015,90,English exam
2614,2014,39,English exam
2614,2014,26,English exam
2614,2014,44,English exam
2614,2014,32,English exam
2614,2014,46,English exam
2614,2015,25,English exam
2614,2015,34,English exam
2614,2015,56,English exam
2614,2015,39,English exam
3427,2016,76,English exam
2437,2016,94,English exam
3064,2015,88,English exam
3064,2015,46,Math exam
1458,2014,94,Math exam
1458,2015,85,English exam
345,2015,94,English exam
345,2016,78,Math exam
2618,2016,72,English exam
2618,2016,58,English exam
2129,2014,67,English exam
2129,2015,87,English exam
2129,2015,91,Math exam
2145,2015,83,Math exam
2145,2016,98,English exam
747,2014,78,English exam
747,2014,77,English exam
747,2015,91,English exam
747,2015,79,English exam
747,2015,89,Math exam
747,2016,93,Math exam
2934,2016,39,English exam
2934,2016,55,English exam
2934,2017,79,English exam
2827,2016,94,English exam
2838,2015,86,English exam
2838,2015,74,English exam
2838,2015,59,Math exam
2838,2015,63,Math exam
3218,2014,92,English exam
3218,2014,69,English exam
3306,2015,80,English exam
3701,2015,89,English exam
3701,2015,68,Math exam
83,2015,83,English exam
689,2015,86,English exam
2406,2016,85,English exam
1792,2013,73,Math exam
1792,2014,86,English exam
2870,2014,72,English exam
2870,2014,75,English exam
2870,2015,74,English exam
2870,2016,65,English exam
2870,2016,47,Math exam
2565,2014,94,Math exam
2565,2015,88,English exam
2565,2015,76,English exam
2758,2015,87,English exam
2927,2015,81,English exam
2927,2015,76,English exam
2927,2015,79,Math exam
136,2015,80,English exam
1626,2016,65,English exam
1626,2016,71,English exam
558,2016,87,English exam
350,2015,72,English exam
3947,2015,88,Math exam
3947,2016,96,English exam
1895,2015,48,Math exam
1895,2016,95,English exam
1887,2016,95,English exam
1824,2015,82,English exam
1824,2015,91,Math exam
1943,2014,85,Math exam
1943,2015,90,English exam
978,2015,92,English exam
2690,2016,69,English exam
2690,2016,42,English exam
3742,2015,79,English exam
2424,2015,74,English exam
2424,2016,79,English exam
2225,2014,26,English exam
2225,2014,39,English exam
2225,2015,33,English exam
2225,2015,28,English exam
2225,2016,57,English exam
2225,2016,38,English exam
3369,2016,98,English exam
3369,2016,99,Math exam
2883,2015,68,English exam
278,2014,35,English exam
278,2014,12,English exam
278,2015,55,English exam
278,2015,38,English exam
278,2015,28,English exam
278,2016,43,English exam
278,2016,80,English exam
278,2016,48,English exam
1539,2015,85,English exam
190,2015,96,Math exam
190,2016,98,English exam
1461,2015,29,English exam
1461,2015,55,English exam
1461,2016,90,English exam
1461,2016,42,English exam
1716,2016,65,English exam
1716,2016,66,English exam
137,2016,76,English exam
961,2016,92,English exam
3493,2015,70,English exam
3493,2015,74,English exam
3493,2016,85,English exam
3971,2014,79,English exam
3971,2015,38,Math exam
1497,2014,99,English exam
1497,2014,95,English exam
1497,2014,99,Math exam
2086,2014,80,English exam
2086,2014,57,English exam
2086,2015,68,English exam
2481,2015,88,English exam
2481,2015,27,Math exam
166,2014,65,English exam
166,2014,78,English exam
166,2015,51,Math exam
262,2015,85,English exam
1852,2013,79,English exam
1852,2014,85,English exam
1852,2014,52,Math exam
1852,2015,63,Math exam
2889,2015,82,English exam
2889,2015,68,English exam
3043,2016,85,English exam
1251,2014,87,English exam
1251,2014,80,English exam
1251,2015,46,Math exam
2593,2016,80,English exam
2593,2017,84,English exam
1326,2016,91,English exam
3342,2016,39,English exam
3342,2016,45,English exam
3342,2017,57,English exam
3881,2014,44,English exam
3881,2014,75,English exam
3881,2015,85,English exam
3881,2015,65,Math exam
3881,2016,78,Math exam
1972,2015,89,English exam
1972,2015,30,Math exam
1972,2016,36,Math exam
2866,2016,79,English exam
1208,2015,84,Math exam
1208,2016,83,English exam
3962,2015,63,Math exam
3962,2015,79,Math exam
3962,2016,91,English exam
1828,2016,97,English exam
3761,2015,47,English exam
3761,2016,76,English exam
3761,2016,27,English exam
1104,2014,99,Math exam
1104,2015,95,English exam
1156,2014,78,English exam
1156,2015,86,English exam
1156,2015,72,Math exam
1814,2015,67,English exam
1814,2015,70,English exam
1814,2016,52,English exam
465,2015,54,Math exam
465,2016,86,English exam
3856,2014,88,English exam
3856,2014,77,English exam
3856,2014,58,Math exam
3856,2015,52,Math exam
552,2014,39,English exam
552,2014,42,English exam
552,2015,47,English exam
552,2015,72,English exam
552,2015,40,English exam
552,2016,18,English exam
552,2016,45,English exam
1705,2015,68,English exam
1705,2015,50,Math exam
1549,2016,76,English exam
1549,2017,74,English exam
1555,2016,87,English exam
385,2014,95,English exam
385,2014,73,English exam
1379,2015,74,English exam
1379,2016,80,English exam
1748,2014,66,English exam
1748,2015,86,English exam
1748,2015,48,Math exam
2624,2016,89,English exam
2599,2016,79,English exam
2542,2015,88,English exam
3958,2015,60,English exam
3958,2015,49,English exam
3958,2016,79,English exam
3958,2016,65,English exam
3958,2017,60,English exam
726,2015,74,English exam
726,2016,74,English exam
972,2015,97,English exam
2304,2015,60,English exam
2304,2015,38,English exam
2304,2015,46,English exam
2304,2016,66,English exam
2091,2016,95,English exam
3632,2015,83,English exam
3632,2015,97,Math exam
913,2015,87,English exam
1244,2014,69,English exam
1244,2014,89,English exam
1244,2015,63,Math exam
1526,2015,62,English exam
1526,2016,24,English exam
1526,2016,45,English exam
1249,2015,68,Math exam
1249,2016,52,English exam
1249,2016,48,English exam
1249,2017,47,English exam
421,2016,85,English exam
2731,2014,71,English exam
2731,2015,70,English exam
2950,2015,69,Math exam
2950,2015,83,Math exam
2950,2016,95,English exam
1591,2014,60,English exam
1591,2015,65,English exam
1591,2015,58,English exam
2861,2015,93,English exam
2861,2015,64,Math exam
2861,2015,58,Math exam
2861,2016,80,Math exam
2362,2015,60,English exam
2362,2015,79,English exam
398,2016,74,English exam
398,2017,69,English exam
3946,2016,83,English exam
2897,2015,76,English exam
657,2014,78,English exam
657,2014,89,English exam
657,2015,81,English exam
657,2015,59,Math exam
3932,2014,94,Math exam
3932,2015,95,English exam
1204,2015,72,English exam
1204,2015,77,English exam
1204,2015,72,English exam
1759,2015,90,English exam
1759,2015,36,Math exam
1759,2015,50,Math exam
1759,2016,42,Math exam
2812,2015,78,English exam
2812,2016,87,English exam
2812,2016,71,English exam
2010,2017,69,English exam
1997,2015,67,English exam
1997,2016,65,English exam
42,2015,81,English exam
2727,2015,76,English exam
2727,2015,25,Math exam
2727,2015,41,Math exam
2727,2015,39,Math exam
2727,2016,67,Math exam
760,2015,83,English exam
3083,2015,70,English exam
3083,2015,56,English exam
3083,2015,88,Math exam
3083,2015,67,Math exam
3083,2016,45,English exam
1880,2016,95,English exam
3188,2014,75,English exam
3188,2014,55,English exam
3188,2015,67,English exam
3188,2015,58,English exam
3188,2015,47,English exam
1883,2015,78,English exam
1146,2015,70,English exam
1146,2015,48,English exam
1146,2016,58,English exam
3402,2016,76,English exam
2944,2015,92,English exam
1690,2014,65,English exam
1690,2015,85,English exam
797,2015,76,English exam
982,2015,68,English exam
1467,2015,72,English exam
546,2015,92,English exam
2090,2015,94,English exam
3996,2016,86,English exam
59,2015,83,English exam
745,2014,96,Math exam
745,2015,95,English exam
2661,2016,74,English exam
3945,2014,78,English exam
3945,2014,68,English exam
3945,2015,65,English exam
3945,2015,76,Math exam
3945,2016,95,Math exam
481,2015,55,English exam
481,2015,81,English exam
481,2016,79,English exam
3422,2015,82,English exam
3149,2015,82,English exam
3149,2015,72,English exam
506,2014,59,Math exam
506,2015,97,English exam
506,2015,68,Math exam
1197,2015,98,English exam
1197,2015,86,Math exam
295,2016,69,English exam
295,2017,66,English exam
2893,2015,86,English exam
1570,2015,44,English exam
1570,2015,77,English exam
1570,2015,43,English exam
2239,2015,55,English exam
2239,2016,71,English exam
1856,2015,97,English exam
1856,2015,84,Math exam
2749,2015,83,English exam
2749,2015,54,Math exam
2483,2015,82,English exam
2483,2015,51,Math exam
545,2014,64,Math exam
545,2014,61,Math exam
545,2015,89,English exam
545,2015,65,Math exam
545,2015,48,Math exam
853,2014,83,English exam
853,2015,79,Math exam
195,2014,3,English exam
195,2014,78,English exam
195,2015,65,Math exam
3672,2015,78,English exam
1955,2014,87,English exam
1955,2014,87,English exam
1955,2015,22,Math exam
840,2015,67,English exam
840,2015,86,English exam
3302,2015,60,English exam
3302,2015,31,English exam
3302,2016,71,English exam
3529,2014,89,English exam
3529,2015,79,English exam
3529,2015,90,Math exam
3540,2015,83,English exam
2231,2015,87,English exam
2334,2016,79,English exam
2334,2016,42,English exam
1868,2015,69,Math exam
1868,2016,90,English exam
3964,2015,88,English exam
3964,2016,87,English exam
1424,2015,67,English exam
1424,2016,90,English exam
1830,2016,65,English exam
1556,2016,88,English exam
1556,2017,98,English exam
3103,2016,85,English exam
3103,2016,66,English exam
130,2015,83,English exam
2677,2015,74,English exam
2677,2015,60,English exam
2677,2015,58,English exam
686,2014,38,English exam
686,2015,65,English exam
2376,2015,94,Math exam
2376,2016,81,English exam
1172,2015,74,English exam
1172,2016,18,Math exam
1983,2015,65,English exam
1983,2016,61,English exam
381,2014,65,English exam
381,2014,62,English exam
381,2015,82,English exam
3920,2015,83,English exam
3920,2015,74,English exam
2148,2016,81,English exam
2319,2015,97,Math exam
2319,2016,90,English exam
2405,2016,80,English exam
1842,2015,65,English exam
1842,2015,51,English exam
1842,2016,55,English exam
1842,2016,65,English exam
3457,2016,74,English exam
3334,2013,67,English exam
3334,2014,76,English exam
1558,2015,51,English exam
1558,2015,31,English exam
1558,2016,57,English exam
1558,2016,41,English exam
1558,2016,48,English exam
2959,2016,69,English exam
2989,2016,83,English exam
1916,2015,99,English exam
1916,2015,92,Math exam
3998,2015,87,English exam
3998,2015,97,Math exam
1821,2016,94,English exam
865,2015,79,English exam
2396,2015,51,English exam
2396,2016,83,English exam
1493,2015,83,English exam
1596,2016,69,English exam
1596,2016,72,English exam
1596,2016,52,English exam
1596,2017,72,English exam
1790,2017,81,English exam
1313,2015,51,English exam
1313,2015,42,English exam
1313,2016,57,English exam
1313,2016,48,English exam
1313,2016,61,English exam
1313,2017,40,English exam
3711,2016,72,English exam
3711,2016,52,English exam
3711,2017,66,English exam
207,2015,83,English exam
3441,2015,37,English exam
3441,2015,24,English exam
3441,2016,57,English exam
3441,2016,71,English exam
3908,2014,60,English exam
3908,2014,86,English exam
3908,2014,66,English exam
3908,2014,63,English exam
3908,2014,64,Math exam
3908,2014,68,Math exam
2686,2014,53,English exam
2686,2015,60,English exam
2686,2015,25,English exam
2686,2016,57,English exam
2686,2016,58,English exam
626,2015,83,English exam
1219,2015,79,English exam
3614,2016,90,English exam
3467,2015,67,English exam
3467,2016,69,English exam
3467,2016,71,English exam
3467,2017,66,English exam
2723,2015,3,English exam
2723,2015,13,English exam
2723,2016,6,English exam
2723,2017,55,English exam
404,2015,67,English exam
404,2015,81,English exam
404,2015,62,English exam
18,2015,60,English exam
18,2016,72,English exam
18,2016,65,English exam
1934,2015,55,English exam
1934,2016,80,English exam
1070,2015,87,English exam
1070,2015,58,Math exam
1070,2015,42,Math exam
1070,2016,60,Math exam
416,2014,78,English exam
416,2014,66,English exam
416,2015,78,English exam
416,2015,76,English exam
416,2016,81,English exam
3456,2015,89,English exam
2504,2016,36,English exam
2504,2016,20,English exam
2504,2017,69,English exam
2967,2015,93,English exam
2807,2016,69,English exam
2807,2016,67,English exam
2807,2016,61,English exam
2807,2016,84,Math exam
778,2015,76,English exam
778,2015,75,Math exam
1578,2015,70,English exam
1578,2015,66,English exam
1578,2016,82,English exam
1578,2016,58,English exam
3504,2016,66,English exam
3504,2017,81,English exam
2795,2015,74,English exam
2795,2015,82,English exam
2795,2015,91,Math exam
3927,2015,81,English exam
3788,2015,76,English exam
3788,2015,74,English exam
968,2014,89,Math exam
968,2015,87,English exam
1278,2015,93,English exam
1278,2015,70,English exam
1278,2015,42,Math exam
1278,2015,25,Math exam
2105,2015,89,English exam
3310,2015,70,English exam
3310,2015,62,English exam
3310,2016,80,English exam
1169,2016,55,English exam
1169,2016,61,English exam
1169,2017,57,English exam
1292,2015,67,English exam
1292,2015,65,English exam
1760,2015,70,English exam
1760,2015,55,English exam
1760,2016,66,English exam
785,2015,60,English exam
785,2015,69,English exam
785,2016,55,English exam
785,2016,71,English exam
1963,2015,89,English exam
2280,2016,85,English exam
1803,2014,69,English exam
1803,2015,65,English exam
1803,2015,24,English exam
1803,2016,76,English exam
2853,2015,76,English exam
1226,2016,94,English exam
3416,2016,86,English exam
3416,2016,87,English exam
2856,2015,82,English exam
3137,2016,88,English exam
2157,2016,96,English exam
1974,2015,85,English exam
1099,2016,89,English exam
3585,2016,95,English exam
3088,2016,83,English exam
3677,2015,76,English exam
1875,2015,87,English exam
1875,2015,74,Math exam
615,2016,90,English exam
3226,2016,83,English exam
3541,2015,55,Math exam
3541,2016,87,English exam
1395,2015,93,English exam
347,2016,96,English exam
1135,2016,88,English exam
2320,2016,89,English exam
3999,2015,76,English exam
3265,2016,95,English exam
2845,2015,85,Math exam
2845,2016,86,English exam
3883,2016,95,English exam
