unique_student_id,course_start_date,sem_desc,course_name,course_code,discipline_desc,course_type,grade_final
1916,2/1/2017,Spring 2017,English Composition II LEC,ENGL102,Humanities,College-Credit,B+
2730,2/1/2017,Spring 2017,English Composition II LEC,ENGL102,Humanities,College-Credit,B+
2337,2/1/2017,Spring 2017,English Composition II LEC,ENGL102,Humanities,College-Credit,B+
1988,2/1/2017,Spring 2017,English Composition II LEC,ENGL102,Humanities,College-Credit,C
2341,2/1/2017,Spring 2017,English Composition II LEC,ENGL102,Humanities,College-Credit,B
2509,2/1/2017,Spring 2017,English Composition II LEC,ENGL102,Humanities,College-Credit,B+
3,2/1/2017,Spring 2017,English Composition II LEC,ENGL102,Humanities,College-Credit,C-
2123,2/1/2017,Spring 2017,English Composition II LEC,ENGL102,Humanities,College-Credit,B
3489,2/1/2017,Spring 2017,English Composition II LEC,ENGL102,Humanities,College-Credit,A
2277,2/1/2017,Spring 2017,English Composition II LEC,ENGL102,Humanities,College-Credit,B
2898,2/1/2017,Spring 2017,English Composition II LEC,ENGL102,Humanities,College-Credit,A
1086,2/1/2017,Spring 2017,English Composition II LEC,ENGL102,Humanities,College-Credit,A-
2867,2/1/2017,Spring 2017,English Composition II LEC,ENGL102,Humanities,College-Credit,A-
2264,2/1/2017,Spring 2017,Computers In The Modern Societ LEC,ET821,"Comp. Sci., Engineering & Architecture",College-Credit,A
2287,2/1/2017,Spring 2017,Computers In The Modern Societ LEC,ET821,"Comp. Sci., Engineering & Architecture",College-Credit,A
3457,2/1/2017,Spring 2017,Computers In The Modern Societ LEC,ET821,"Comp. Sci., Engineering & Architecture",College-Credit,A-
2968,2/1/2017,Spring 2017,Computers In The Modern Societ LEC,ET821,"Comp. Sci., Engineering & Architecture",College-Credit,WU
3195,2/1/2017,Spring 2017,Computers In The Modern Societ LEC,ET821,"Comp. Sci., Engineering & Architecture",College-Credit,A
973,2/1/2017,Spring 2017,Computers In The Modern Societ LEC,ET821,"Comp. Sci., Engineering & Architecture",College-Credit,WU
1240,2/1/2017,Spring 2017,Computers In The Modern Societ LEC,ET821,"Comp. Sci., Engineering & Architecture",College-Credit,C-
1053,2/1/2017,Spring 2017,Computers In The Modern Societ LEC,ET821,"Comp. Sci., Engineering & Architecture",College-Credit,A-
2567,2/1/2017,Spring 2017,Computers In The Modern Societ LEC,ET821,"Comp. Sci., Engineering & Architecture",College-Credit,A
3496,2/1/2017,Spring 2017,Computers In The Modern Societ LEC,ET821,"Comp. Sci., Engineering & Architecture",College-Credit,A-
1005,2/1/2017,Spring 2017,Earth Science LEC,GE125,Natural Sciences,College-Credit,C-
2840,2/1/2017,Spring 2017,Earth Science LEC,GE125,Natural Sciences,College-Credit,C+
2739,2/1/2017,Spring 2017,Earth Science LEC,GE125,Natural Sciences,College-Credit,A
3345,2/1/2017,Spring 2017,Earth Science LEC,GE125,Natural Sciences,College-Credit,WU
3371,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,A-
1175,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,A
1512,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,A
3556,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,B
15,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,A
2945,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,A
1612,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,A
1714,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,A
170,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,A
1711,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,A
1361,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,WU
1965,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,WU
1148,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,WU
202,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,WU
79,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,B+
1699,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,WU
12,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,B-
3092,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,A
2527,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,WU
104,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,A
161,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,A
913,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,A
1179,2/1/2017,Spring 2017,"Health, Behavior And Society LEC",HE102,"Health, Nutrition & Human Services",College-Credit,A
3648,2/1/2017,Spring 2017,Women In America LEC,HIST226,Humanities,College-Credit,C
1069,2/1/2017,Spring 2017,Women In America LEC,HIST226,Humanities,College-Credit,A-
3537,2/1/2017,Spring 2017,Women In America LEC,HIST226,Humanities,College-Credit,A
611,2/1/2017,Spring 2017,Women In America LEC,HIST226,Humanities,College-Credit,B+
2986,2/1/2017,Spring 2017,Women In America LEC,HIST226,Humanities,College-Credit,A-
1787,2/1/2017,Spring 2017,Women In America LEC,HIST226,Humanities,College-Credit,B+
2778,2/1/2017,Spring 2017,Women In America LEC,HIST226,Humanities,College-Credit,B
3223,2/1/2017,Spring 2017,Women In America LEC,HIST226,Humanities,College-Credit,A
2724,2/1/2017,Spring 2017,Women In America LEC,HIST226,Humanities,College-Credit,A-
2381,2/1/2017,Spring 2017,Women In America LEC,HIST226,Humanities,College-Credit,B+
1396,2/1/2017,Spring 2017,Technical Graphics LEC,MT111,Other & Miscellaneous,College-Credit,B
3772,2/1/2017,Spring 2017,Technical Graphics LEC,MT111,Other & Miscellaneous,College-Credit,B
2124,2/1/2017,Spring 2017,Technical Graphics LEC,MT111,Other & Miscellaneous,College-Credit,B
1680,2/1/2017,Spring 2017,Technical Graphics LEC,MT111,Other & Miscellaneous,College-Credit,WU
2172,2/1/2017,Spring 2017,"Space, Astronomy, And Our Univ LEC",PH111,Natural Sciences,College-Credit,F
3303,2/1/2017,Spring 2017,"Space, Astronomy, And Our Univ LEC",PH111,Natural Sciences,College-Credit,A
1804,2/1/2017,Spring 2017,"Space, Astronomy, And Our Univ LEC",PH111,Natural Sciences,College-Credit,D-
2185,2/1/2017,Spring 2017,"Space, Astronomy, And Our Univ LEC",PH111,Natural Sciences,College-Credit,A-
2660,2/1/2017,Spring 2017,"Space, Astronomy, And Our Univ LEC",PH111,Natural Sciences,College-Credit,C
2323,2/1/2017,Spring 2017,"Space, Astronomy, And Our Univ LEC",PH111,Natural Sciences,College-Credit,C-
2289,2/1/2017,Spring 2017,"Space, Astronomy, And Our Univ LEC",PH111,Natural Sciences,College-Credit,B-
3680,2/1/2017,Spring 2017,"Space, Astronomy, And Our Univ LEC",PH111,Natural Sciences,College-Credit,A-
2573,2/1/2017,Spring 2017,"Space, Astronomy, And Our Univ LEC",PH111,Natural Sciences,College-Credit,C
2508,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,B+
2688,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,C-
107,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,B+
3908,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,A-
1554,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,WU
972,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,W
856,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,C+
1568,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,A
2245,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,A
2676,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,B
3166,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,A
371,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,C
1450,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,A
819,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,B+
2507,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,A-
369,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,B-
2129,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,A-
1410,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,B
2353,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,C+
2632,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,C+
2139,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,C
3117,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,B
2702,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,A-
2201,2/1/2017,Spring 2017,Psychology LEC,PSYC101,Social Sciences,College-Credit,D
3150,2/1/2017,Spring 2017,Sociology LEC,SOCY101,Social Sciences,College-Credit,B+
1547,2/1/2017,Spring 2017,Sociology LEC,SOCY101,Social Sciences,College-Credit,B
1989,2/1/2017,Spring 2017,Sociology LEC,SOCY101,Social Sciences,College-Credit,A-
127,2/1/2017,Spring 2017,Sociology LEC,SOCY101,Social Sciences,College-Credit,A
315,2/1/2017,Spring 2017,Sociology LEC,SOCY101,Social Sciences,College-Credit,A-
1204,2/1/2017,Spring 2017,Sociology LEC,SOCY101,Social Sciences,College-Credit,B
254,2/1/2017,Spring 2017,Speech Communication LEC,SP211,"Speech, Communication & Media",College-Credit,B+
1610,2/1/2017,Spring 2017,Speech Communication LEC,SP211,"Speech, Communication & Media",College-Credit,B-
3515,2/1/2017,Spring 2017,Speech Communication LEC,SP211,"Speech, Communication & Media",College-Credit,A
3140,2/1/2017,Spring 2017,Speech Communication LEC,SP211,"Speech, Communication & Media",College-Credit,B-
1737,2/1/2017,Spring 2017,Speech Communication LEC,SP211,"Speech, Communication & Media",College-Credit,WU
1418,2/1/2017,Spring 2017,Speech Communication LEC,SP211,"Speech, Communication & Media",College-Credit,A
3324,2/1/2017,Spring 2017,Speech Communication LEC,SP211,"Speech, Communication & Media",College-Credit,A
2006,2/1/2017,Spring 2017,Oral Performance Actor LEC,SP321,"Speech, Communication & Media",College-Credit,B
1775,2/1/2017,Spring 2017,Oral Performance Actor LEC,SP321,"Speech, Communication & Media",College-Credit,B
1504,2/1/2017,Spring 2017,Oral Performance Actor LEC,SP321,"Speech, Communication & Media",College-Credit,A
2999,2/1/2017,Spring 2017,Oral Performance Actor LEC,SP321,"Speech, Communication & Media",College-Credit,WU
817,2/1/2017,Spring 2017,Oral Performance Actor LEC,SP321,"Speech, Communication & Media",College-Credit,A
510,2/1/2017,Spring 2017,Oral Performance Actor LEC,SP321,"Speech, Communication & Media",College-Credit,WU
2921,2/1/2017,Spring 2017,Oral Performance Actor LEC,SP321,"Speech, Communication & Media",College-Credit,B+
517,2/1/2017,Spring 2017,Oral Performance Actor LEC,SP321,"Speech, Communication & Media",College-Credit,A
1452,2/1/2017,Spring 2017,Oral Performance Actor LEC,SP321,"Speech, Communication & Media",College-Credit,A-
392,2/1/2017,Spring 2017,Oral Performance Actor LEC,SP321,"Speech, Communication & Media",College-Credit,A
3790,2/1/2017,Spring 2017,Oral Performance Actor LEC,SP321,"Speech, Communication & Media",College-Credit,A
3834,2/1/2017,Spring 2017,Oral Performance Actor LEC,SP321,"Speech, Communication & Media",College-Credit,INC
896,2/1/2017,Spring 2017,Oral Performance Actor LEC,SP321,"Speech, Communication & Media",College-Credit,A-
3987,2/1/2017,Spring 2017,Oral Performance Actor LEC,SP321,"Speech, Communication & Media",College-Credit,A
1702,2/1/2017,Spring 2017,Acting 1 LEC,TH120,"Speech, Communication & Media",College-Credit,B
105,2/1/2017,Spring 2017,Acting 1 LEC,TH120,"Speech, Communication & Media",College-Credit,B
3372,2/1/2017,Spring 2017,Acting 1 LEC,TH120,"Speech, Communication & Media",College-Credit,A
2122,2/1/2017,Spring 2017,Acting 1 LEC,TH120,"Speech, Communication & Media",College-Credit,A-
3834,7/1/2017,Summer 2017,Math Workshop,CNW_MATH,,Pre-College,A
817,7/1/2017,Summer 2017,Math Workshop,CNW_MATH,,Pre-College,A
841,7/1/2017,Summer 2017,Math Workshop,CNW_MATH,,Pre-College,A
3834,7/1/2017,Summer 2017,Introduction To Robotics LEC,ET375,,College-Credit,A
817,7/1/2017,Summer 2017,Introduction To Robotics LEC,ET375,,College-Credit,A
841,7/1/2017,Summer 2017,Introduction To Robotics LEC,ET375,,College-Credit,A
3772,9/1/2017,Fall 2017,Environmental Systems LEC,ARCH237,,College-Credit,B+
2124,9/1/2017,Fall 2017,Environmental Systems LEC,ARCH237,,College-Credit,B+
1214,9/1/2017,Fall 2017,Environmental Systems LEC,ARCH237,,College-Credit,C
2968,9/1/2017,Fall 2017,Fundamentals of Life Science LEC,BI110,,College-Credit,B-
973,9/1/2017,Fall 2017,Plants And People LEC,BI170,,College-Credit,B-
1686,9/1/2017,Fall 2017,Plants And People LEC,BI170,,College-Credit,A-
2437,9/1/2017,Fall 2017,Bus Org & Managemt LEC,BU201,,College-Credit,A
159,9/1/2017,Fall 2017,DEP ELA MSG,CFELA10,,Pre-College,NC
3195,9/1/2017,Fall 2017,DEP Mathematics MSG,CFMAT10,,Pre-College,P
167,9/1/2017,Fall 2017,DEP Mathematics MSG,CFMAT10,,Pre-College,P
1340,9/1/2017,Fall 2017,DEP Mathematics MSG,CFMAT10,,Pre-College,P
913,9/1/2017,Fall 2017,DEP Mathematics MSG,CFMAT10,,Pre-College,P
2507,9/1/2017,Fall 2017,Intr Micro Cmpt Ap LEC,CIS101,,College-Credit,B-
510,9/1/2017,Fall 2017,Intr Micro Cmpt Ap LEC,CIS101,,College-Credit,B
2204,9/1/2017,Fall 2017,Intr Micro Cmpt Ap LEC,CIS101,,College-Credit,A
514,9/1/2017,Fall 2017,Enhanced College-preparatory L LEC,CN72,,Pre-College,NC
3058,9/1/2017,Fall 2017,Intr Amer. Criminal Justice LEC,CRIM101,,College-Credit,C+
299,9/1/2017,Fall 2017,Intr Amer. Criminal Justice LEC,CRIM101,,College-Credit,C+
1348,9/1/2017,Fall 2017,Intr Amer. Criminal Justice LEC,CRIM101,,College-Credit,C
2163,9/1/2017,Fall 2017,Intr Amer. Criminal Justice LEC,CRIM101,,College-Credit,B+
1014,9/1/2017,Fall 2017,Intr Amer. Criminal Justice LEC,CRIM101,,College-Credit,A-
1212,9/1/2017,Fall 2017,Intr Amer. Criminal Justice LEC,CRIM101,,College-Credit,B
2573,9/1/2017,Fall 2017,English Composition I LEC,ENGL101,,College-Credit,A-
3037,9/1/2017,Fall 2017,English Composition I LEC,ENGL101,,College-Credit,A-
3195,9/1/2017,Fall 2017,English Composition I LEC,ENGL101,,College-Credit,INC
3372,9/1/2017,Fall 2017,English Composition I LEC,ENGL101,,College-Credit,A-
3127,9/1/2017,Fall 2017,English Composition I LEC,ENGL101,,College-Credit,B
1053,9/1/2017,Fall 2017,English Composition I LEC,ENGL101,,College-Credit,A-
1785,9/1/2017,Fall 2017,English Composition I LEC,ENGL101,,College-Credit,B+
570,9/1/2017,Fall 2017,English Composition I LEC,ENGL101,,College-Credit,A-
872,9/1/2017,Fall 2017,English Composition I LEC,ENGL101,,College-Credit,B+
3617,9/1/2017,Fall 2017,English Composition II LEC,ENGL102,,College-Credit,A-
3645,9/1/2017,Fall 2017,English Composition II LEC,ENGL102,,College-Credit,A-
413,9/1/2017,Fall 2017,English Composition II LEC,ENGL102,,College-Credit,A-
3845,9/1/2017,Fall 2017,English Composition II LEC,ENGL102,,College-Credit,A-
1291,9/1/2017,Fall 2017,English Composition II LEC,ENGL102,,College-Credit,A-
3045,9/1/2017,Fall 2017,English Composition II LEC,ENGL102,,College-Credit,A-
1518,9/1/2017,Fall 2017,English Composition II LEC,ENGL102,,College-Credit,A-
1145,9/1/2017,Fall 2017,English Composition II LEC,ENGL102,,College-Credit,B+
577,9/1/2017,Fall 2017,English Composition II LEC,ENGL102,,College-Credit,A-
510,9/1/2017,Fall 2017,"Health, Behavior And Society LEC",HE102,,College-Credit,B
14,9/1/2017,Fall 2017,"Health, Behavior And Society LEC",HE102,,College-Credit,A
2319,9/1/2017,Fall 2017,"Health, Behavior And Society LEC",HE102,,College-Credit,A
2204,9/1/2017,Fall 2017,"Health, Behavior And Society LEC",HE102,,College-Credit,A
1967,9/1/2017,Fall 2017,"Health, Behavior And Society LEC",HE102,,College-Credit,A-
898,9/1/2017,Fall 2017,"Health, Behavior And Society LEC",HE102,,College-Credit,A
2105,9/1/2017,Fall 2017,"Health, Behavior And Society LEC",HE102,,College-Credit,A-
2447,9/1/2017,Fall 2017,Immigration and Ethnic Group LEC,HIST276,,College-Credit,A-
127,9/1/2017,Fall 2017,Immigration and Ethnic Group LEC,HIST276,,College-Credit,A-
187,9/1/2017,Fall 2017,Immigration and Ethnic Group LEC,HIST276,,College-Credit,A-
1787,9/1/2017,Fall 2017,Immigration and Ethnic Group LEC,HIST276,,College-Credit,A-
315,9/1/2017,Fall 2017,Immigration and Ethnic Group LEC,HIST276,,College-Credit,A-
1547,9/1/2017,Fall 2017,Immigration and Ethnic Group LEC,HIST276,,College-Credit,A
3537,9/1/2017,Fall 2017,Immigration and Ethnic Group LEC,HIST276,,College-Credit,A
2381,9/1/2017,Fall 2017,Immigration and Ethnic Group LEC,HIST276,,College-Credit,B+
1989,9/1/2017,Fall 2017,Immigration and Ethnic Group LEC,HIST276,,College-Credit,A-
3457,9/1/2017,Fall 2017,College Algebra LEC,MA119,,College-Credit,C+
1966,9/1/2017,Fall 2017,Pre Calculus Math LEC,MA440,,College-Credit,A
2227,9/1/2017,Fall 2017,"Space, Astronomy, And Our Univ LEC",PH111,,College-Credit,A
3740,9/1/2017,Fall 2017,Psychology LEC,PSYC101,,College-Credit,A-
2289,9/1/2017,Fall 2017,Psychology LEC,PSYC101,,College-Credit,A
2601,9/1/2017,Fall 2017,Psychology LEC,PSYC101,,College-Credit,A
418,9/1/2017,Fall 2017,Psychology LEC,PSYC101,,College-Credit,A
817,9/1/2017,Fall 2017,Psychology LEC,PSYC101,,College-Credit,A
2702,9/1/2017,Fall 2017,Psy Personal Adjustment LEC,PSYC125,,College-Credit,A
590,9/1/2017,Fall 2017,Sociology LEC,SOCY101,,College-Credit,B
3014,9/1/2017,Fall 2017,Speech Communication LEC,SP211,,College-Credit,A-
1042,9/1/2017,Fall 2017,Speech Communication LEC,SP211,,College-Credit,B+
3931,9/1/2017,Fall 2017,Speech Communication LEC,SP211,,College-Credit,A-
3576,9/1/2017,Fall 2017,Speech Communication LEC,SP211,,College-Credit,B+
3863,9/1/2017,Fall 2017,Speech Communication LEC,SP211,,College-Credit,A-
3790,9/1/2017,Fall 2017,Speech Communication LEC,SP211,,College-Credit,B+
785,9/1/2014,Fall 2014,DEP Course - English,CNC_ENG,English,Pre-College,F
2681,2/1/2015,Spring 2015,DEP Course - Science,CNC_SCI,Natural Sciences,Pre-College,P
3632,2/1/2015,Spring 2015,DEP Course - Social Science,CNC_SOCSCI,Social Sciences,Pre-College,P
1505,2/1/2015,Spring 2015,DEP Course - Social Science,CNC_SOCSCI,Social Sciences,Pre-College,F
2287,2/1/2015,Spring 2015,DEP Course - Social Science,CNC_SOCSCI,Social Sciences,Pre-College,P
1636,2/1/2015,Spring 2015,DEP Course - Social Science,CNC_SOCSCI,Social Sciences,Pre-College,P
2302,7/1/2015,Summer 2015,DEP Workshop - Science,CNW_SCI,Natural Sciences,Pre-College,CM
3632,9/1/2015,Fall 2015,DEP Course - English,CNC_ENG,English,Pre-College,P
2304,9/1/2015,Fall 2015,DEP Course - English,CNC_ENG,English,Pre-College,P
1596,9/1/2015,Fall 2015,DEP Course - Social Science,CNC_SOCSCI,Social Sciences,Pre-College,P
2246,9/1/2015,Fall 2015,College Writing l LEC,ENGL110,English,College-Credit,A
2062,9/1/2015,Fall 2015,College Writing l LEC,ENGL110,English,College-Credit,A
3512,9/1/2015,Fall 2015,College Writing l LEC,ENGL110,English,College-Credit,A
3100,9/1/2015,Fall 2015,Our Changing Planet LEC,ENSCI112,Natural Sciences,College-Credit,A+
1315,9/1/2015,Fall 2015,Introduction to Language LEC,LCD101,English,College-Credit,C
3136,9/1/2015,Fall 2015,Introduction to Language LEC,LCD101,English,College-Credit,W
2284,9/1/2015,Fall 2015,Intro To Philosophy LEC,PHIL101,Humanities,College-Credit,B-
51,9/1/2015,Fall 2015,Intro To Philosophy LEC,PHIL101,Humanities,College-Credit,B+
874,9/1/2015,Fall 2015,General Psychology LEC,PSYCH101,Social Sciences,College-Credit,A+
2470,9/1/2015,Fall 2015,General Psychology LEC,PSYCH101,Social Sciences,College-Credit,A-
3789,9/1/2015,Fall 2015,VT:Studies In Educ LEC,SEYS2903,Education,College-Credit,B-
2681,9/1/2015,Fall 2015,Urban Pov & Affl LEC,URBST101,Social Sciences,College-Credit,B+
2497,2/1/2016,Spring 2016,DEP Course - Science,CNC_SCI,Natural Sciences,Pre-College,P
3632,2/1/2016,Spring 2016,DEP Course - Science,CNC_SCI,Natural Sciences,Pre-College,P
452,2/1/2016,Spring 2016,DEP Course - Science,CNC_SCI,Natural Sciences,Pre-College,P
2044,2/1/2016,Spring 2016,DEP Course - Science,CNC_SCI,Natural Sciences,Pre-College,P
3894,2/1/2016,Spring 2016,DEP Course - Science,CNC_SCI,Natural Sciences,Pre-College,P
915,2/1/2016,Spring 2016,DEP Course - Science,CNC_SCI,Natural Sciences,Pre-College,P
1174,2/1/2016,Spring 2016,DEP Workshop - Other,CNW_OTHER,Arts & Music,Pre-College,CM
1035,2/1/2016,Spring 2016,DEP Workshop - Other,CNW_OTHER,Arts & Music,Pre-College,I
3101,2/1/2016,Spring 2016,Intro To Acting LEC,DRAM100,Arts & Music,College-Credit,A
2284,2/1/2016,Spring 2016,College Writing I LEC,ENGL110,English,College-Credit,A
1315,2/1/2016,Spring 2016,College Writing I LEC,ENGL110,English,College-Credit,W
1814,2/1/2016,Spring 2016,Introduction to Language LEC,LCD101,English,College-Credit,C
2847,2/1/2016,Spring 2016,Introduction to Language LEC,LCD101,English,College-Credit,B
51,2/1/2016,Spring 2016,Introduction to Language LEC,LCD101,English,College-Credit,B-
874,2/1/2016,Spring 2016,Media Studies,MEDST101,"Speech, Communication & Media",College-Credit,B
3564,2/1/2016,Spring 2016,General Psychology LEC,PSYCH101,Social Sciences,College-Credit,A
3538,2/1/2016,Spring 2016,General Psychology LEC,PSYCH101,Social Sciences,College-Credit,A-
1174,2/1/2016,Spring 2016,Gen Intro To Soc LEC,SOC101,Social Sciences,College-Credit,A+
2259,2/1/2016,Spring 2016,Urban Pov & Affl LEC,URBST101,Social Sciences,College-Credit,B
840,2/1/2016,Spring 2016,Urban Pov & Affl LEC,URBST101,Social Sciences,College-Credit,C-
3686,7/1/2016,Summer 2016,DEP Workshop - Science,CNW_SCI,Natural Sciences,Pre-College,CM
2470,7/1/2016,Summer 2016,DEP Workshop - Science,CNW_SCI,Natural Sciences,Pre-College,CM
3598,7/1/2016,Summer 2016,DEP Workshop - Science,CNW_SCI,Natural Sciences,Pre-College,CM
3739,7/1/2016,Summer 2016,DEP Workshop - Science,CNW_SCI,Natural Sciences,Pre-College,CM
2139,7/1/2016,Summer 2016,DEP Workshop - Science,CNW_SCI,Natural Sciences,Pre-College,CM
1906,7/1/2016,Summer 2016,DEP Workshop - Science,CNW_SCI,Natural Sciences,Pre-College,CM
3196,7/1/2016,Summer 2016,DEP Workshop - Science,CNW_SCI,Natural Sciences,Pre-College,CM
2183,7/1/2016,Summer 2016,DEP Workshop - Science,CNW_SCI,Natural Sciences,Pre-College,CM
1187,7/1/2016,Summer 2016,Classical Mythology LEC,CLAS140,Humanities,College-Credit,A
2246,7/1/2016,Summer 2016,Classical Mythology LEC,CLAS140,Humanities,College-Credit,A
1159,7/1/2016,Summer 2016,Classical Mythology LEC,CLAS140,Humanities,College-Credit,A+
1347,7/1/2016,Summer 2016,Intro To Acting LEC,DRAM100,Arts & Music,College-Credit,B+
2681,7/1/2016,Summer 2016,Intro To Acting LEC,DRAM100,Arts & Music,College-Credit,A+
319,7/1/2016,Summer 2016,Intro To Acting LEC,DRAM100,Arts & Music,College-Credit,A
3468,7/1/2016,Summer 2016,Intro To Acting LEC,DRAM100,Arts & Music,College-Credit,A
452,7/1/2016,Summer 2016,Sci Honors Research LEC,HMNS2911,Natural Sciences,College-Credit,A
2044,7/1/2016,Summer 2016,Sci Honors Research LEC,HMNS2911,Natural Sciences,College-Credit,A
3894,7/1/2016,Summer 2016,Sci Honors Research LEC,HMNS2911,Natural Sciences,College-Credit,A
1187,7/1/2016,Summer 2016,Vt: Intrdscplnry & Spcl Stds LEC,SPST1951,Other & Miscellaneous,College-Credit,D
2246,7/1/2016,Summer 2016,Vt: Intrdscplnry & Spcl Stds LEC,SPST1951,Other & Miscellaneous,College-Credit,A
1159,7/1/2016,Summer 2016,Vt: Intrdscplnry & Spcl Stds LEC,SPST1951,Other & Miscellaneous,College-Credit,A
1347,7/1/2016,Summer 2016,Vt: Intrdscplnry & Spcl Stds LEC,SPST1951,Other & Miscellaneous,College-Credit,B+
2681,7/1/2016,Summer 2016,Vt: Intrdscplnry & Spcl Stds LEC,SPST1951,Other & Miscellaneous,College-Credit,B
319,7/1/2016,Summer 2016,Vt: Intrdscplnry & Spcl Stds LEC,SPST1951,Other & Miscellaneous,College-Credit,B
3468,7/1/2016,Summer 2016,Vt: Intrdscplnry & Spcl Stds LEC,SPST1951,Other & Miscellaneous,College-Credit,B+
3082,7/1/2016,Summer 2016,Vt: Intrdscplnry & Spcl Stds LEC,SPST1951,Other & Miscellaneous,College-Credit,C+
3517,7/1/2016,Summer 2016,Vt: Intrdscplnry & Spcl Stds LEC,SPST1951,Other & Miscellaneous,College-Credit,A-
51,7/1/2016,Summer 2016,Vt: Intrdscplnry & Spcl Stds LEC,SPST1951,Other & Miscellaneous,College-Credit,B-
851,7/1/2016,Summer 2016,Vt: Intrdscplnry & Spcl Stds LEC,SPST1951,Other & Miscellaneous,College-Credit,B+
3082,7/1/2016,Summer 2016,Urban Pov & Affl LEC,URBST101,Social Sciences,College-Credit,C
3517,7/1/2016,Summer 2016,Urban Pov & Affl LEC,URBST101,Social Sciences,College-Credit,A+
51,7/1/2016,Summer 2016,Urban Pov & Affl LEC,URBST101,Social Sciences,College-Credit,B-
851,7/1/2016,Summer 2016,Urban Pov & Affl LEC,URBST101,Social Sciences,College-Credit,B
